"match_id","date","time","map","competition","my_team","opponent_team","side","tactic_name","wins","losses","total_rounds","win_rate_pct",
"cpl_2026-03-13_1900_Castle_820843",2026-03-13,"19:00","Castle","ᴍᴀᴅᴍᴇɴ ᴄᴀꜱᴛʟᴇ ʙᴏᴏᴛᴄᴀᴍᴘ ꜱ¹⁰","ᴍᴇᴅɪꜱᴘᴏʀᴛꜱ ⓜ","ⲓⲛⲛⲉꞅⲥⲓⲁ","Red","(E) AB1 Medispliot Cross Doors>Split",0,1,1,0,"B"
"cpl_2026-03-13_1900_Castle_820843",2026-03-13,"19:00","Castle","ᴍᴀᴅᴍᴇɴ ᴄᴀꜱᴛʟᴇ ʙᴏᴏᴛᴄᴀᴍᴘ ꜱ¹⁰","ᴍᴇᴅɪꜱᴘᴏʀᴛꜱ ⓜ","ⲓⲛⲛⲉꞅⲥⲓⲁ","Red","(E) A2 > Medi Full Push Main w/ Flash2",0,1,1,0,"B"
"cpl_2026-03-13_1900_Castle_820843",2026-03-13,"19:00","Castle","ᴍᴀᴅᴍᴇɴ ᴄᴀꜱᴛʟᴇ ʙᴏᴏᴛᴄᴀᴍᴘ ꜱ¹⁰","ᴍᴇᴅɪꜱᴘᴏʀᴛꜱ ⓜ","ⲓⲛⲛⲉꞅⲥⲓⲁ","Red","(S) B2 > Medi Spawn > Super Slow B",0,1,1,0,"B"
"cpl_2026-03-13_1900_Castle_820843",2026-03-13,"19:00","Castle","ᴍᴀᴅᴍᴇɴ ᴄᴀꜱᴛʟᴇ ʙᴏᴏᴛᴄᴀᴍᴘ ꜱ¹⁰","ᴍᴇᴅɪꜱᴘᴏʀᴛꜱ ⓜ","ⲓⲛⲛⲉꞅⲥⲓⲁ","Red","(S) AB2 Medi Lurk B > Hoss A AP Split",4,1,5,80,"B"
"cpl_2026-03-13_1900_Castle_820843",2026-03-13,"19:00","Castle","ᴍᴀᴅᴍᴇɴ ᴄᴀꜱᴛʟᴇ ʙᴏᴏᴛᴄᴀᴍᴘ ꜱ¹⁰","ᴍᴇᴅɪꜱᴘᴏʀᴛꜱ ⓜ","ⲓⲛⲛⲉꞅⲥⲓⲁ","Red","(S) A3 > innercia Solid A innercia anti",2,2,4,50,"B"
"cpl_2026-03-13_1900_Castle_820843",2026-03-13,"19:00","Castle","ᴍᴀᴅᴍᴇɴ ᴄᴀꜱᴛʟᴇ ʙᴏᴏᴛᴄᴀᴍᴘ ꜱ¹⁰","ᴍᴇᴅɪꜱᴘᴏʀᴛꜱ ⓜ","ⲓⲛⲛⲉꞅⲥⲓⲁ","Red","(S) B1 innercia Push",0,1,1,0,"B"
"cpl_2026-03-13_1900_Castle_820843",2026-03-13,"19:00","Castle","ᴍᴀᴅᴍᴇɴ ᴄᴀꜱᴛʟᴇ ʙᴏᴏᴛᴄᴀᴍᴘ ꜱ¹⁰","ᴍᴇᴅɪꜱᴘᴏʀᴛꜱ ⓜ","ⲓⲛⲛⲉꞅⲥⲓⲁ","Blue","(P) A1 Medi A10 First #1",2,1,3,67,"B"
"cpl_2026-03-13_1900_Castle_820843",2026-03-13,"19:00","Castle","ᴍᴀᴅᴍᴇɴ ᴄᴀꜱᴛʟᴇ ʙᴏᴏᴛᴄᴀᴍᴘ ꜱ¹⁰","ᴍᴇᴅɪꜱᴘᴏʀᴛꜱ ⓜ","ⲓⲛⲛⲉꞅⲥⲓⲁ","Blue","(E) B1 Mid hold > Wait Tuns > 1 B",1,0,1,100,"B"
"cpl_2026-03-13_1900_Castle_820843",2026-03-13,"19:00","Castle","ᴍᴀᴅᴍᴇɴ ᴄᴀꜱᴛʟᴇ ʙᴏᴏᴛᴄᴀᴍᴘ ꜱ¹⁰","ᴍᴇᴅɪꜱᴘᴏʀᴛꜱ ⓜ","ⲓⲛⲛⲉꞅⲥⲓⲁ","Blue","(S) A4/Mid Bait > Hold Mid (Must Have)",3,1,4,75,"B"
"cpl_2026-03-13_1900_Castle_820843",2026-03-13,"19:00","Castle","ᴍᴀᴅᴍᴇɴ ᴄᴀꜱᴛʟᴇ ʙᴏᴏᴛᴄᴀᴍᴘ ꜱ¹⁰","ᴍᴇᴅɪꜱᴘᴏʀᴛꜱ ⓜ","ⲓⲛⲛⲉꞅⲥⲓⲁ","Blue","(S) AB2 Mamba Defence New FixAP",1,2,3,33,"B"
"cpl_2026-03-13_1900_Castle_820843",2026-03-13,"19:00","Castle","ᴍᴀᴅᴍᴇɴ ᴄᴀꜱᴛʟᴇ ʙᴏᴏᴛᴄᴀᴍᴘ ꜱ¹⁰","ᴍᴇᴅɪꜱᴘᴏʀᴛꜱ ⓜ","ⲓⲛⲛⲉꞅⲥⲓⲁ","Blue","(S) AB1 The MedingaporianZ Hold ?",0,1,1,0,"B"
"cpl_2026-03-13_1900_Castle_820843",2026-03-13,"19:00","Castle","ᴍᴀᴅᴍᴇɴ ᴄᴀꜱᴛʟᴇ ʙᴏᴏᴛᴄᴀᴍᴘ ꜱ¹⁰","ᴍᴇᴅɪꜱᴘᴏʀᴛꜱ ⓜ","ⲓⲛⲛⲉꞅⲥⲓⲁ","Blue","(S) B2 Hold Tunnels Hold>PAX Wait AP",0,2,2,0,"B"
"cpl_2026-03-13_1900_Castle_820843",2026-03-13,"19:00","Castle","ᴍᴀᴅᴍᴇɴ ᴄᴀꜱᴛʟᴇ ʙᴏᴏᴛᴄᴀᴍᴘ ꜱ¹⁰","ᴍᴇᴅɪꜱᴘᴏʀᴛꜱ ⓜ","ⲓⲛⲛⲉꞅⲥⲓⲁ","Red","(P) A1 > Medi Full Push Main w/ Flashnew",0,2,2,0,"B"
"cpl_2026-03-13_1900_Castle_820843",2026-03-13,"19:00","Castle","ᴍᴀᴅᴍᴇɴ ᴄᴀꜱᴛʟᴇ ʙᴏᴏᴛᴄᴀᴍᴘ ꜱ¹⁰","ᴍᴇᴅɪꜱᴘᴏʀᴛꜱ ⓜ","ⲓⲛⲛⲉꞅⲥⲓⲁ","Red","(E) AB1 Medispliot Cross Doors>Split",0,1,1,0,"B"
"cpl_2026-03-13_1900_Castle_820843",2026-03-13,"19:00","Castle","ᴍᴀᴅᴍᴇɴ ᴄᴀꜱᴛʟᴇ ʙᴏᴏᴛᴄᴀᴍᴘ ꜱ¹⁰","ᴍᴇᴅɪꜱᴘᴏʀᴛꜱ ⓜ","ⲓⲛⲛⲉꞅⲥⲓⲁ","Red","(E) A2 > Medi Full Push Main w/ Flash2",0,1,1,0,"B"
"cpl_2026-03-13_1900_Castle_820843",2026-03-13,"19:00","Castle","ᴍᴀᴅᴍᴇɴ ᴄᴀꜱᴛʟᴇ ʙᴏᴏᴛᴄᴀᴍᴘ ꜱ¹⁰","ᴍᴇᴅɪꜱᴘᴏʀᴛꜱ ⓜ","ⲓⲛⲛⲉꞅⲥⲓⲁ","Red","(S) B2 > Medi Spawn > Super Slow B",0,1,1,0,"B"
"cpl_2026-03-13_1900_Castle_820843",2026-03-13,"19:00","Castle","ᴍᴀᴅᴍᴇɴ ᴄᴀꜱᴛʟᴇ ʙᴏᴏᴛᴄᴀᴍᴘ ꜱ¹⁰","ᴍᴇᴅɪꜱᴘᴏʀᴛꜱ ⓜ","ⲓⲛⲛⲉꞅⲥⲓⲁ","Red","(S) AB2 Medi Lurk B > Hoss A AP Split",4,1,5,80,"B"
"cpl_2026-03-13_1900_Castle_820843",2026-03-13,"19:00","Castle","ᴍᴀᴅᴍᴇɴ ᴄᴀꜱᴛʟᴇ ʙᴏᴏᴛᴄᴀᴍᴘ ꜱ¹⁰","ᴍᴇᴅɪꜱᴘᴏʀᴛꜱ ⓜ","ⲓⲛⲛⲉꞅⲥⲓⲁ","Red","(S) A3 > innercia Solid A innercia anti",2,2,4,50,"B"
"cpl_2026-03-13_1900_Castle_820843",2026-03-13,"19:00","Castle","ᴍᴀᴅᴍᴇɴ ᴄᴀꜱᴛʟᴇ ʙᴏᴏᴛᴄᴀᴍᴘ ꜱ¹⁰","ᴍᴇᴅɪꜱᴘᴏʀᴛꜱ ⓜ","ⲓⲛⲛⲉꞅⲥⲓⲁ","Red","(S) B1 innercia Push",0,1,1,0,"B"
"cpl_2026-03-13_1900_Castle_820843",2026-03-13,"19:00","Castle","ᴍᴀᴅᴍᴇɴ ᴄᴀꜱᴛʟᴇ ʙᴏᴏᴛᴄᴀᴍᴘ ꜱ¹⁰","ᴍᴇᴅɪꜱᴘᴏʀᴛꜱ ⓜ","ⲓⲛⲛⲉꞅⲥⲓⲁ","Blue","(P) A1 Medi A10 First #1",2,1,3,67,"B"
"cpl_2026-03-13_1900_Castle_820843",2026-03-13,"19:00","Castle","ᴍᴀᴅᴍᴇɴ ᴄᴀꜱᴛʟᴇ ʙᴏᴏᴛᴄᴀᴍᴘ ꜱ¹⁰","ᴍᴇᴅɪꜱᴘᴏʀᴛꜱ ⓜ","ⲓⲛⲛⲉꞅⲥⲓⲁ","Blue","(E) B1 Mid hold > Wait Tuns > 1 B",1,0,1,100,"B"
"cpl_2026-03-13_1900_Castle_820843",2026-03-13,"19:00","Castle","ᴍᴀᴅᴍᴇɴ ᴄᴀꜱᴛʟᴇ ʙᴏᴏᴛᴄᴀᴍᴘ ꜱ¹⁰","ᴍᴇᴅɪꜱᴘᴏʀᴛꜱ ⓜ","ⲓⲛⲛⲉꞅⲥⲓⲁ","Blue","(S) A4/Mid Bait > Hold Mid (Must Have)",3,1,4,75,"B"
"cpl_2026-03-13_1900_Castle_820843",2026-03-13,"19:00","Castle","ᴍᴀᴅᴍᴇɴ ᴄᴀꜱᴛʟᴇ ʙᴏᴏᴛᴄᴀᴍᴘ ꜱ¹⁰","ᴍᴇᴅɪꜱᴘᴏʀᴛꜱ ⓜ","ⲓⲛⲛⲉꞅⲥⲓⲁ","Blue","(S) AB2 Mamba Defence New FixAP",1,2,3,33,"B"
"cpl_2026-03-13_1900_Castle_820843",2026-03-13,"19:00","Castle","ᴍᴀᴅᴍᴇɴ ᴄᴀꜱᴛʟᴇ ʙᴏᴏᴛᴄᴀᴍᴘ ꜱ¹⁰","ᴍᴇᴅɪꜱᴘᴏʀᴛꜱ ⓜ","ⲓⲛⲛⲉꞅⲥⲓⲁ","Blue","(S) AB1 The MedingaporianZ Hold ?",0,1,1,0,"B"
"cpl_2026-03-13_1900_Castle_820843",2026-03-13,"19:00","Castle","ᴍᴀᴅᴍᴇɴ ᴄᴀꜱᴛʟᴇ ʙᴏᴏᴛᴄᴀᴍᴘ ꜱ¹⁰","ᴍᴇᴅɪꜱᴘᴏʀᴛꜱ ⓜ","ⲓⲛⲛⲉꞅⲥⲓⲁ","Blue","(S) B2 Hold Tunnels Hold>PAX Wait AP",0,2,2,0,"B"
"cpl_2026-03-13_1800_Castle_820842",2026-03-13,"18:00","Castle","ᴍᴀᴅᴍᴇɴ ᴄᴀꜱᴛʟᴇ ʙᴏᴏᴛᴄᴀᴍᴘ ꜱ¹⁰","ᴍᴇᴅɪꜱᴘᴏʀᴛꜱ ⓜ","ⲓⲛⲛⲉꞅⲥⲓⲁ","Red","(P) A1 > Medi Full Push Main w/ Flashnew",0,2,2,0,"B"
"cpl_2026-03-13_1800_Castle_820842",2026-03-13,"18:00","Castle","ᴍᴀᴅᴍᴇɴ ᴄᴀꜱᴛʟᴇ ʙᴏᴏᴛᴄᴀᴍᴘ ꜱ¹⁰","ᴍᴇᴅɪꜱᴘᴏʀᴛꜱ ⓜ","ⲓⲛⲛⲉꞅⲥⲓⲁ","Red","(E) A2 > Medi Full Push Main w/ Flash2",0,1,1,0,"B"
"cpl_2026-03-13_1800_Castle_820842",2026-03-13,"18:00","Castle","ᴍᴀᴅᴍᴇɴ ᴄᴀꜱᴛʟᴇ ʙᴏᴏᴛᴄᴀᴍᴘ ꜱ¹⁰","ᴍᴇᴅɪꜱᴘᴏʀᴛꜱ ⓜ","ⲓⲛⲛⲉꞅⲥⲓⲁ","Red","(S) B2 > Medi Spawn > Super Slow B",0,1,1,0,"B"
"cpl_2026-03-13_1800_Castle_820842",2026-03-13,"18:00","Castle","ᴍᴀᴅᴍᴇɴ ᴄᴀꜱᴛʟᴇ ʙᴏᴏᴛᴄᴀᴍᴘ ꜱ¹⁰","ᴍᴇᴅɪꜱᴘᴏʀᴛꜱ ⓜ","ⲓⲛⲛⲉꞅⲥⲓⲁ","Red","(S) A3 > innercia Solid A",2,2,4,50,"B"
"cpl_2026-03-13_1800_Castle_820842",2026-03-13,"18:00","Castle","ᴍᴀᴅᴍᴇɴ ᴄᴀꜱᴛʟᴇ ʙᴏᴏᴛᴄᴀᴍᴘ ꜱ¹⁰","ᴍᴇᴅɪꜱᴘᴏʀᴛꜱ ⓜ","ⲓⲛⲛⲉꞅⲥⲓⲁ","Red","(S) AB2 Medi Lurk B > Hoss A AP Split",0,2,2,0,"B"
"cpl_2026-03-13_1800_Castle_820842",2026-03-13,"18:00","Castle","ᴍᴀᴅᴍᴇɴ ᴄᴀꜱᴛʟᴇ ʙᴏᴏᴛᴄᴀᴍᴘ ꜱ¹⁰","ᴍᴇᴅɪꜱᴘᴏʀᴛꜱ ⓜ","ⲓⲛⲛⲉꞅⲥⲓⲁ","Red","(S) B1 innercia Push",1,2,3,33,"B"
"cpl_2026-03-13_1800_Castle_820842",2026-03-13,"18:00","Castle","ᴍᴀᴅᴍᴇɴ ᴄᴀꜱᴛʟᴇ ʙᴏᴏᴛᴄᴀᴍᴘ ꜱ¹⁰","ᴍᴇᴅɪꜱᴘᴏʀᴛꜱ ⓜ","ⲓⲛⲛⲉꞅⲥⲓⲁ","Blue","(P) A1 Medi A10 First #1",0,1,1,0,"B"
"cpl_2026-03-13_1800_Castle_820842",2026-03-13,"18:00","Castle","ᴍᴀᴅᴍᴇɴ ᴄᴀꜱᴛʟᴇ ʙᴏᴏᴛᴄᴀᴍᴘ ꜱ¹⁰","ᴍᴇᴅɪꜱᴘᴏʀᴛꜱ ⓜ","ⲓⲛⲛⲉꞅⲥⲓⲁ","Blue","(E) B1 Mid hold > Wait Tuns > 1 B",2,0,2,100,"B"
"cpl_2026-03-13_1800_Castle_820842",2026-03-13,"18:00","Castle","ᴍᴀᴅᴍᴇɴ ᴄᴀꜱᴛʟᴇ ʙᴏᴏᴛᴄᴀᴍᴘ ꜱ¹⁰","ᴍᴇᴅɪꜱᴘᴏʀᴛꜱ ⓜ","ⲓⲛⲛⲉꞅⲥⲓⲁ","Blue","(S) AB1 The MedingaporianZ Hold ?",5,2,7,71,"B"
"cpl_2026-03-13_1800_Castle_820842",2026-03-13,"18:00","Castle","ᴍᴀᴅᴍᴇɴ ᴄᴀꜱᴛʟᴇ ʙᴏᴏᴛᴄᴀᴍᴘ ꜱ¹⁰","ᴍᴇᴅɪꜱᴘᴏʀᴛꜱ ⓜ","ⲓⲛⲛⲉꞅⲥⲓⲁ","Blue","(S) A4/Mid Bait > Hold Mid (Must Have)",2,1,3,67,"B"
"cpl_2026-03-13_1800_Castle_820842",2026-03-13,"18:00","Castle","ᴍᴀᴅᴍᴇɴ ᴄᴀꜱᴛʟᴇ ʙᴏᴏᴛᴄᴀᴍᴘ ꜱ¹⁰","ᴍᴇᴅɪꜱᴘᴏʀᴛꜱ ⓜ","ⲓⲛⲛⲉꞅⲥⲓⲁ","Blue","(S) B2 Hold Tunnels Hold>PAX Wait AP",0,1,1,0,"B"
"cpl_2026-03-13_1800_Castle_820842",2026-03-13,"18:00","Castle","ᴍᴀᴅᴍᴇɴ ᴄᴀꜱᴛʟᴇ ʙᴏᴏᴛᴄᴀᴍᴘ ꜱ¹⁰","ᴍᴇᴅɪꜱᴘᴏʀᴛꜱ ⓜ","ⲓⲛⲛⲉꞅⲥⲓⲁ","Blue","(S) AB2 Mamba Defence New FixAP",0,1,1,0,"B"
"cpl_2026-03-13_1800_Castle_820842",2026-03-13,"18:00","Castle","ᴍᴀᴅᴍᴇɴ ᴄᴀꜱᴛʟᴇ ʙᴏᴏᴛᴄᴀᴍᴘ ꜱ¹⁰","ᴍᴇᴅɪꜱᴘᴏʀᴛꜱ ⓜ","ⲓⲛⲛⲉꞅⲥⲓⲁ","Red","(P) A1 > Medi Full Push Main w/ Flashnew",0,2,2,0,"B"
"cpl_2026-03-13_1800_Castle_820842",2026-03-13,"18:00","Castle","ᴍᴀᴅᴍᴇɴ ᴄᴀꜱᴛʟᴇ ʙᴏᴏᴛᴄᴀᴍᴘ ꜱ¹⁰","ᴍᴇᴅɪꜱᴘᴏʀᴛꜱ ⓜ","ⲓⲛⲛⲉꞅⲥⲓⲁ","Red","(E) A2 > Medi Full Push Main w/ Flash2",0,1,1,0,"B"
"cpl_2026-03-13_1800_Castle_820842",2026-03-13,"18:00","Castle","ᴍᴀᴅᴍᴇɴ ᴄᴀꜱᴛʟᴇ ʙᴏᴏᴛᴄᴀᴍᴘ ꜱ¹⁰","ᴍᴇᴅɪꜱᴘᴏʀᴛꜱ ⓜ","ⲓⲛⲛⲉꞅⲥⲓⲁ","Red","(S) B2 > Medi Spawn > Super Slow B",0,1,1,0,"B"
"cpl_2026-03-13_1800_Castle_820842",2026-03-13,"18:00","Castle","ᴍᴀᴅᴍᴇɴ ᴄᴀꜱᴛʟᴇ ʙᴏᴏᴛᴄᴀᴍᴘ ꜱ¹⁰","ᴍᴇᴅɪꜱᴘᴏʀᴛꜱ ⓜ","ⲓⲛⲛⲉꞅⲥⲓⲁ","Red","(S) A3 > innercia Solid A",2,2,4,50,"B"
"cpl_2026-03-13_1800_Castle_820842",2026-03-13,"18:00","Castle","ᴍᴀᴅᴍᴇɴ ᴄᴀꜱᴛʟᴇ ʙᴏᴏᴛᴄᴀᴍᴘ ꜱ¹⁰","ᴍᴇᴅɪꜱᴘᴏʀᴛꜱ ⓜ","ⲓⲛⲛⲉꞅⲥⲓⲁ","Red","(S) AB2 Medi Lurk B > Hoss A AP Split",0,2,2,0,"B"
"cpl_2026-03-13_1800_Castle_820842",2026-03-13,"18:00","Castle","ᴍᴀᴅᴍᴇɴ ᴄᴀꜱᴛʟᴇ ʙᴏᴏᴛᴄᴀᴍᴘ ꜱ¹⁰","ᴍᴇᴅɪꜱᴘᴏʀᴛꜱ ⓜ","ⲓⲛⲛⲉꞅⲥⲓⲁ","Red","(S) B1 innercia Push",1,2,3,33,"B"
"cpl_2026-03-13_1800_Castle_820842",2026-03-13,"18:00","Castle","ᴍᴀᴅᴍᴇɴ ᴄᴀꜱᴛʟᴇ ʙᴏᴏᴛᴄᴀᴍᴘ ꜱ¹⁰","ᴍᴇᴅɪꜱᴘᴏʀᴛꜱ ⓜ","ⲓⲛⲛⲉꞅⲥⲓⲁ","Blue","(P) A1 Medi A10 First #1",0,1,1,0,"B"
"cpl_2026-03-13_1800_Castle_820842",2026-03-13,"18:00","Castle","ᴍᴀᴅᴍᴇɴ ᴄᴀꜱᴛʟᴇ ʙᴏᴏᴛᴄᴀᴍᴘ ꜱ¹⁰","ᴍᴇᴅɪꜱᴘᴏʀᴛꜱ ⓜ","ⲓⲛⲛⲉꞅⲥⲓⲁ","Blue","(E) B1 Mid hold > Wait Tuns > 1 B",2,0,2,100,"B"
"cpl_2026-03-13_1800_Castle_820842",2026-03-13,"18:00","Castle","ᴍᴀᴅᴍᴇɴ ᴄᴀꜱᴛʟᴇ ʙᴏᴏᴛᴄᴀᴍᴘ ꜱ¹⁰","ᴍᴇᴅɪꜱᴘᴏʀᴛꜱ ⓜ","ⲓⲛⲛⲉꞅⲥⲓⲁ","Blue","(S) AB1 The MedingaporianZ Hold ?",5,2,7,71,"B"
"cpl_2026-03-13_1800_Castle_820842",2026-03-13,"18:00","Castle","ᴍᴀᴅᴍᴇɴ ᴄᴀꜱᴛʟᴇ ʙᴏᴏᴛᴄᴀᴍᴘ ꜱ¹⁰","ᴍᴇᴅɪꜱᴘᴏʀᴛꜱ ⓜ","ⲓⲛⲛⲉꞅⲥⲓⲁ","Blue","(S) A4/Mid Bait > Hold Mid (Must Have)",2,1,3,67,"B"
"cpl_2026-03-13_1800_Castle_820842",2026-03-13,"18:00","Castle","ᴍᴀᴅᴍᴇɴ ᴄᴀꜱᴛʟᴇ ʙᴏᴏᴛᴄᴀᴍᴘ ꜱ¹⁰","ᴍᴇᴅɪꜱᴘᴏʀᴛꜱ ⓜ","ⲓⲛⲛⲉꞅⲥⲓⲁ","Blue","(S) B2 Hold Tunnels Hold>PAX Wait AP",0,1,1,0,"B"
"cpl_2026-03-13_1800_Castle_820842",2026-03-13,"18:00","Castle","ᴍᴀᴅᴍᴇɴ ᴄᴀꜱᴛʟᴇ ʙᴏᴏᴛᴄᴀᴍᴘ ꜱ¹⁰","ᴍᴇᴅɪꜱᴘᴏʀᴛꜱ ⓜ","ⲓⲛⲛⲉꞅⲥⲓⲁ","Blue","(S) AB2 Mamba Defence New FixAP",0,1,1,0,"B"
"cpl_2026-03-13_1900_Castle_820843",2026-03-13,"19:00","Castle","ᴍᴀᴅᴍᴇɴ ᴄᴀꜱᴛʟᴇ ʙᴏᴏᴛᴄᴀᴍᴘ ꜱ¹⁰","ᴍᴇᴅɪꜱᴘᴏʀᴛꜱ ⓜ","ⲓⲛⲛⲉꞅⲥⲓⲁ","Red","(P) A1 > Medi Full Push Main w/ Flashnew",0,2,2,0,"B"
"cpl_2026-03-13_1900_Castle_820843",2026-03-13,"19:00","Castle","ᴍᴀᴅᴍᴇɴ ᴄᴀꜱᴛʟᴇ ʙᴏᴏᴛᴄᴀᴍᴘ ꜱ¹⁰","ᴍᴇᴅɪꜱᴘᴏʀᴛꜱ ⓜ","ⲓⲛⲛⲉꞅⲥⲓⲁ","Red","(E) AB1 Medispliot Cross Doors>Split",0,1,1,0,"B"
"cpl_2026-03-13_1900_Castle_820843",2026-03-13,"19:00","Castle","ᴍᴀᴅᴍᴇɴ ᴄᴀꜱᴛʟᴇ ʙᴏᴏᴛᴄᴀᴍᴘ ꜱ¹⁰","ᴍᴇᴅɪꜱᴘᴏʀᴛꜱ ⓜ","ⲓⲛⲛⲉꞅⲥⲓⲁ","Red","(E) A2 > Medi Full Push Main w/ Flash2",0,1,1,0,"B"
"cpl_2026-03-13_1900_Castle_820843",2026-03-13,"19:00","Castle","ᴍᴀᴅᴍᴇɴ ᴄᴀꜱᴛʟᴇ ʙᴏᴏᴛᴄᴀᴍᴘ ꜱ¹⁰","ᴍᴇᴅɪꜱᴘᴏʀᴛꜱ ⓜ","ⲓⲛⲛⲉꞅⲥⲓⲁ","Red","(S) B2 > Medi Spawn > Super Slow B",0,1,1,0,"B"
"cpl_2026-03-13_1900_Castle_820843",2026-03-13,"19:00","Castle","ᴍᴀᴅᴍᴇɴ ᴄᴀꜱᴛʟᴇ ʙᴏᴏᴛᴄᴀᴍᴘ ꜱ¹⁰","ᴍᴇᴅɪꜱᴘᴏʀᴛꜱ ⓜ","ⲓⲛⲛⲉꞅⲥⲓⲁ","Red","(S) AB2 Medi Lurk B > Hoss A AP Split",4,1,5,80,"B"
"cpl_2026-03-13_1900_Castle_820843",2026-03-13,"19:00","Castle","ᴍᴀᴅᴍᴇɴ ᴄᴀꜱᴛʟᴇ ʙᴏᴏᴛᴄᴀᴍᴘ ꜱ¹⁰","ᴍᴇᴅɪꜱᴘᴏʀᴛꜱ ⓜ","ⲓⲛⲛⲉꞅⲥⲓⲁ","Red","(S) A3 > innercia Solid A innercia anti",2,2,4,50,"B"
"cpl_2026-03-13_1900_Castle_820843",2026-03-13,"19:00","Castle","ᴍᴀᴅᴍᴇɴ ᴄᴀꜱᴛʟᴇ ʙᴏᴏᴛᴄᴀᴍᴘ ꜱ¹⁰","ᴍᴇᴅɪꜱᴘᴏʀᴛꜱ ⓜ","ⲓⲛⲛⲉꞅⲥⲓⲁ","Red","(S) B1 innercia Push",0,1,1,0,"B"
"cpl_2026-03-13_1900_Castle_820843",2026-03-13,"19:00","Castle","ᴍᴀᴅᴍᴇɴ ᴄᴀꜱᴛʟᴇ ʙᴏᴏᴛᴄᴀᴍᴘ ꜱ¹⁰","ᴍᴇᴅɪꜱᴘᴏʀᴛꜱ ⓜ","ⲓⲛⲛⲉꞅⲥⲓⲁ","Blue","(P) A1 Medi A10 First #1",2,1,3,67,"B"
"cpl_2026-03-13_1900_Castle_820843",2026-03-13,"19:00","Castle","ᴍᴀᴅᴍᴇɴ ᴄᴀꜱᴛʟᴇ ʙᴏᴏᴛᴄᴀᴍᴘ ꜱ¹⁰","ᴍᴇᴅɪꜱᴘᴏʀᴛꜱ ⓜ","ⲓⲛⲛⲉꞅⲥⲓⲁ","Blue","(E) B1 Mid hold > Wait Tuns > 1 B",1,0,1,100,"B"
"cpl_2026-03-13_1900_Castle_820843",2026-03-13,"19:00","Castle","ᴍᴀᴅᴍᴇɴ ᴄᴀꜱᴛʟᴇ ʙᴏᴏᴛᴄᴀᴍᴘ ꜱ¹⁰","ᴍᴇᴅɪꜱᴘᴏʀᴛꜱ ⓜ","ⲓⲛⲛⲉꞅⲥⲓⲁ","Blue","(S) A4/Mid Bait > Hold Mid (Must Have)",3,1,4,75,"B"
"cpl_2026-03-13_1900_Castle_820843",2026-03-13,"19:00","Castle","ᴍᴀᴅᴍᴇɴ ᴄᴀꜱᴛʟᴇ ʙᴏᴏᴛᴄᴀᴍᴘ ꜱ¹⁰","ᴍᴇᴅɪꜱᴘᴏʀᴛꜱ ⓜ","ⲓⲛⲛⲉꞅⲥⲓⲁ","Blue","(S) AB2 Mamba Defence New FixAP",1,2,3,33,"B"
"cpl_2026-03-13_1900_Castle_820843",2026-03-13,"19:00","Castle","ᴍᴀᴅᴍᴇɴ ᴄᴀꜱᴛʟᴇ ʙᴏᴏᴛᴄᴀᴍᴘ ꜱ¹⁰","ᴍᴇᴅɪꜱᴘᴏʀᴛꜱ ⓜ","ⲓⲛⲛⲉꞅⲥⲓⲁ","Blue","(S) AB1 The MedingaporianZ Hold ?",0,1,1,0,"B"
"cpl_2026-03-13_1900_Castle_820843",2026-03-13,"19:00","Castle","ᴍᴀᴅᴍᴇɴ ᴄᴀꜱᴛʟᴇ ʙᴏᴏᴛᴄᴀᴍᴘ ꜱ¹⁰","ᴍᴇᴅɪꜱᴘᴏʀᴛꜱ ⓜ","ⲓⲛⲛⲉꞅⲥⲓⲁ","Blue","(S) B2 Hold Tunnels Hold>PAX Wait AP",0,2,2,0,"B"
"cpl_2026-03-13_1900_Castle_820843",2026-03-13,"19:00","Castle","ᴍᴀᴅᴍᴇɴ ᴄᴀꜱᴛʟᴇ ʙᴏᴏᴛᴄᴀᴍᴘ ꜱ¹⁰","ᴍᴇᴅɪꜱᴘᴏʀᴛꜱ ⓜ","ⲓⲛⲛⲉꞅⲥⲓⲁ","Red","(P) A1 > Medi Full Push Main w/ Flashnew",0,2,2,0,"B"
"cpl_2026-03-13_1900_Castle_820843",2026-03-13,"19:00","Castle","ᴍᴀᴅᴍᴇɴ ᴄᴀꜱᴛʟᴇ ʙᴏᴏᴛᴄᴀᴍᴘ ꜱ¹⁰","ᴍᴇᴅɪꜱᴘᴏʀᴛꜱ ⓜ","ⲓⲛⲛⲉꞅⲥⲓⲁ","Red","(E) AB1 Medispliot Cross Doors>Split",0,1,1,0,"B"
"cpl_2026-03-13_1900_Castle_820843",2026-03-13,"19:00","Castle","ᴍᴀᴅᴍᴇɴ ᴄᴀꜱᴛʟᴇ ʙᴏᴏᴛᴄᴀᴍᴘ ꜱ¹⁰","ᴍᴇᴅɪꜱᴘᴏʀᴛꜱ ⓜ","ⲓⲛⲛⲉꞅⲥⲓⲁ","Red","(E) A2 > Medi Full Push Main w/ Flash2",0,1,1,0,"B"
